bin,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.767886787426157,0.8164499390359357,0.390937147766933,-0.08420736650858984,-0.2263494541370603,-0.018006600125283434,-0.08970050266007412,0.0203393945590431,-0.1002658656278994,0.022319872678898456,0.2833939679080437,0.052715866848736866,-0.12441824859944985,0.1292824619868762,0.11846614000966404,0.22480794765865572,-0.0653955192958886,0.3037606125789942,-0.2592072218772365,-0.20621069067395487,0.2675810458261134,0.14904277379845876,0.17463999213192238,0.001636994741934572,-0.2887246452833239
1,0.6752412811257047,0.7857890378900647,0.7259000327023308,0.3163922326582149,-0.12266906483017424,0.06366895058421118,-0.1830444953245616,0.11488590642159567,0.051916531814765854,0.12206824366822212,0.3017698317801134,-0.11500741381440438,-0.020334315862104543,0.16612816602932054,-0.0385886440962695,0.33663882340096496,-0.21515219686214948,0.2038068457053992,-0.2921519698593951,-0.200097546904618,0.3871361382735437,0.09789778772474644,-0.09001162193836354,0.19889660442057175,-0.00594049308439626
2,0.45649416405803395,0.6552043398356702,0.769539921849935,0.23266272388992704,-0.08448705943577739,0.009721428655732112,-0.03398288619157785,0.08581794235931284,-0.05471053129935921,0.11175984089306644,0.2884567513465415,-0.04700866118720004,-0.08848663239468912,0.11435662748419873,-0.11824812747270652,0.2958780891206638,-0.2116112251739226,0.16200522488296445,-0.23918868117791806,-0.19704442254068602,0.4311157911110408,-0.13673800485915688,-0.16202329196624632,0.2202493793007028,-0.053598499154502655
3,0.42760085649049984,0.5933835919073998,0.6832384073884556,0.22098301962784286,-0.0582985066239079,-0.02411009183668433,0.08810509527854826,-0.0344081721400018,0.014160070655022672,0.03662497686058508,0.39416575545372456,-0.03906105813742045,-0.13095830829688548,0.12149475317181313,-0.04597419484531251,0.1683422487252919,-0.17970020105878692,0.17273394340104264,-0.372238224310026,-0.2548222003184639,0.2425734782482385,-0.04711040118823817,-0.1813288006139322,0.025401530222635138,-0.09561330014850887
4,0.3180982277075799,0.5618630145403287,0.5439900148157442,0.19961241249017012,-0.08811319139425855,0.06057304910943007,0.22640974831679814,-0.05117069095664295,0.1246513397858564,0.10958740226962772,0.32048597610520696,-0.08584041094804551,-0.11891144663825415,0.11686696132198372,-0.07064979398303084,0.10348513307493246,-0.22801238969698456,0.036448919071666815,-0.48296486790863996,-0.2359529363378492,0.09679566125284912,-0.03331006435235384,-0.08206465355064019,-0.12229073502234387,-0.05493364100038889
5,0.25026466721413776,0.4891362917260702,0.4870651591890622,0.10395515780608197,-0.01365683054507105,0.2563567564534157,0.2704843660825702,-0.12038682851822102,0.20369850885428772,0.09413285697394792,0.14992400306638665,-0.11658321907629875,-0.20209929709675836,0.09851165322745192,-0.153081312676135,-0.019059586114636318,-0.2776750761956315,0.052131714788213664,-0.2979032127554975,-0.20527868737522856,0.10454477657045658,-0.03929254251209269,-0.16927152757094974,-0.17143676688748233,-0.014380662510162344
6,0.286023059405192,0.456116527309189,0.5351107584997701,0.09113628079134893,0.022973365268478933,0.22021782584787172,0.263180819909854,-0.15727626269600758,0.2604949956218832,-0.00936399070894467,0.09934041519820536,0.026549936044252043,-0.19306074909273985,0.15915220719076828,-0.15411369229502547,0.04876765934156335,-0.29235249089038096,-0.01262369535946828,-0.3746211575776224,-0.12918029392086705,0.1486768988014493,0.048738815442132655,-0.15286993657074174,-0.2249920733075728,-0.057806983092659074
7,0.2395020193660171,0.40598776742946985,0.4385306280534405,0.048821052406808015,0.11985382865401115,0.26616786825571115,0.31100048635184585,-0.023332916315999874,0.30343136269451243,-0.006914837656633921,0.19327385245308812,-0.1008696466767871,-0.13625031721485034,0.08645281387917958,-0.11641740641619693,-0.14625022846836888,-0.27210800346911146,0.0005029897879973434,-0.4236817738258729,-0.09658578414970533,0.4184094999398331,0.04999939390469521,-0.2499853454682981,-0.3175691250269006,-0.08720311088127898
8,0.19803496293508085,0.2884541173534867,0.4025631631880167,0.05667992333705917,0.04132035052722927,0.3620515354875433,0.2698498693158609,-0.04612673473317575,0.35272286053044155,0.07609448493926951,0.2097982841870314,-0.0733188151273012,-0.11879661417093425,0.09772325627833213,-0.10612938673767493,-0.2497317742935552,-0.26009527310928515,-0.017402035511124403,-0.4463607617645069,-0.12202051053685906,0.1958970827494904,0.163497273547077,-0.2663095736980914,-0.2733140650978587,-0.036963939713191785
